datetime,sym,price,size
2025.05.23D14:04:03.476658989,IBM,257.14,68
2025.05.23D14:04:03.476746191,IBM,257.15,3
2025.05.23D14:04:03.476833477,IBM,257.15,100
2025.05.23D14:04:03.477747614,IBM,257.14,24
2025.05.23D14:04:03.477822776,IBM,257.15,2
2025.05.23D14:04:03.642554969,IBM,257.15,2
2025.05.23D14:04:03.644512625,IBM,257.125,100
2025.05.23D14:04:03.673002665,IBM,257.19,1
2025.05.23D14:04:03.831127940,IBM,256.9462,7
2025.05.23D14:04:04.078301544,IBM,257.06,1
2025.05.23D14:04:04.405137778,IBM,257.125,2
2025.05.23D14:04:05.231045563,IBM,257.148,10
2025.05.23D14:04:05.539799728,IBM,257.1888,1
2025.05.23D14:04:05.540398247,IBM,257.15,2
2025.05.23D14:04:05.603223856,IBM,257.172,10
2025.05.23D14:04:05.603807247,IBM,257.15,2
2025.05.23D14:04:05.727209009,IBM,257.15,2
2025.05.23D14:04:05.728282584,IBM,257.15,2
2025.05.23D14:04:05.728727712,IBM,257.15,2
2025.05.23D14:04:05.728835892,IBM,257.15,2
2025.05.23D14:04:05.728902061,IBM,257.15,2
2025.05.23D14:04:05.728968204,IBM,257.15,2
2025.05.23D14:04:05.729052481,IBM,257.15,2
2025.05.23D14:04:05.729121556,IBM,257.15,2
2025.05.23D14:04:05.729187791,IBM,257.15,2
2025.05.23D14:04:05.729250894,IBM,257.15,2
2025.05.23D14:04:05.729314120,IBM,257.15,1
2025.05.23D14:04:06.099609881,IBM,257.18,12
2025.05.23D14:04:06.100527016,IBM,257.15,88
2025.05.23D14:04:06.452545186,IBM,257.15,12
2025.05.23D14:04:06.452548176,IBM,257.16,9
2025.05.23D14:04:06.860538669,IBM,257.15,2
2025.05.23D14:04:06.978539666,IBM,257.15,100
2025.05.23D14:04:06.978581695,IBM,257.15,69
2025.05.23D14:04:06.978584770,IBM,257.15,31
2025.05.23D14:04:06.978645009,IBM,257.15,2
2025.05.23D14:04:06.978647858,IBM,257.15,67
2025.05.23D14:04:06.978668921,IBM,257.15,100
2025.05.23D14:04:06.978672366,IBM,257.16,91
2025.05.23D14:04:06.978674951,IBM,257.19,9
2025.05.23D14:04:06.978677938,IBM,257.16,2
2025.05.23D14:04:06.978750113,IBM,257.19,91
2025.05.23D14:04:06.978837298,IBM,257.2,17
2025.05.23D14:04:06.978855437,IBM,257.17,1
2025.05.23D14:04:06.979258404,IBM,257.21,2
2025.05.23D14:04:06.980046268,IBM,257.145,100
2025.05.23D14:04:07.004082543,IBM,257.21,2
2025.05.23D14:04:07.069563355,IBM,257.23,100
2025.05.23D14:04:07.109718008,IBM,257.1888,1
2025.05.23D14:04:07.432515820,IBM,257.15,3
2025.05.23D14:04:07.546387805,IBM,257.1717,4
2025.05.23D14:04:08.036007702,IBM,257.24,4
2025.05.23D14:04:08.036585085,IBM,257.24,81
2025.05.23D14:04:08.699772299,IBM,257.2488,1
2025.05.23D14:04:08.852972050,IBM,257.25,12
2025.05.23D14:04:08.853329884,IBM,257.25,3
2025.05.23D14:04:09.036029922,IBM,257.25,100
2025.05.23D14:04:09.036589558,IBM,257.27,100
2025.05.23D14:04:09.036619420,IBM,257.26,43
2025.05.23D14:04:09.037323031,IBM,257.17,300
2025.05.23D14:04:09.037774154,IBM,257.28,20
2025.05.23D14:04:09.091055041,IBM,257.23,100
2025.05.23D14:04:10.089946551,IBM,257.29,20
2025.05.23D14:04:10.090145107,IBM,257.29,20
2025.05.23D14:04:10.090232519,IBM,257.29,90
2025.05.23D14:04:10.090238328,IBM,257.29,100
2025.05.23D14:04:10.090238328,IBM,257.3,110
2025.05.23D14:04:10.091047283,IBM,257.29,3
2025.05.23D14:04:10.091134475,IBM,257.3,6
2025.05.23D14:04:10.092063601,IBM,257.29,3
2025.05.23D14:04:10.151491191,IBM,257.25,5
2025.05.23D14:04:10.245128090,IBM,257.295,3
2025.05.23D14:04:10.280173654,IBM,257.26,100
2025.05.23D14:04:12.343617953,IBM,257.2988,1
2025.05.23D14:04:12.344619455,IBM,257.25,3
2025.05.23D14:04:12.344667555,IBM,257.275,4
2025.05.23D14:04:12.345190747,IBM,257.25,3
2025.05.23D14:04:12.570523354,IBM,257.275,3
2025.05.23D14:04:12.989071981,IBM,257.2843,1
2025.05.23D14:04:12.990064391,IBM,257.25,3
2025.05.23D14:04:12.990106463,IBM,257.275,3
2025.05.23D14:04:12.990936567,IBM,257.25,3
2025.05.23D14:04:13.067017603,IBM,257.254,4
2025.05.23D14:04:13.220677491,IBM,257.275,3
2025.05.23D14:04:14.113467417,IBM,257.2,1
2025.05.23D14:04:14.113467417,IBM,257.2,5
2025.05.23D14:04:14.113485527,IBM,257.2,102
2025.05.23D14:04:14.113692984,IBM,257.18,100
2025.05.23D14:04:14.113792238,IBM,257.2,10
2025.05.23D14:04:14.113957644,IBM,257.2,11
2025.05.23D14:04:14.114246341,IBM,257.19,1
2025.05.23D14:04:14.114447747,IBM,257.19,1
2025.05.23D14:04:14.367524400,IBM,257.19,21
2025.05.23D14:04:14.433835324,IBM,257.155,100
2025.05.23D14:04:14.641645119,IBM,257.19,21
2025.05.23D14:04:14.647307647,IBM,257.19,147
2025.05.23D14:04:15.999814222,IBM,257.235,1
2025.05.23D14:04:16.978578810,IBM,256.9504,1
2025.05.23D14:04:17.547067652,IBM,257.1312,1
2025.05.23D14:04:17.657418481,IBM,257.1301,2
2025.05.23D14:04:17.662936622,IBM,257.13,50
2025.05.23D14:04:17.894021886,IBM,257.34,9
2025.05.23D14:04:20.042562982,IBM,257.235,11
2025.05.23D14:04:20.046096383,IBM,257.235,2
2025.05.23D14:04:20.052492581,IBM,257.235,5
2025.05.23D14:04:20.328697292,IBM,257.22,1
2025.05.23D14:04:20.433289319,IBM,257.34,2
2025.05.23D14:04:22.612401167,IBM,257.235,21
2025.05.23D14:04:22.685132429,IBM,257.34,3
2025.05.23D14:04:22.687580208,IBM,257.235,1
2025.05.23D14:04:23.281494482,IBM,257.34,9
2025.05.23D14:04:24.647310779,IBM,257.235,50
2025.05.23D14:04:25.145831860,IBM,257.2665,52
2025.05.23D14:04:25.224387924,IBM,257.235,1
2025.05.23D14:04:26.634015609,IBM,257.2665,11
2025.05.23D14:04:28.153004541,IBM,256.9591,4
2025.05.23D14:04:28.442624129,IBM,257.1301,9
2025.05.23D14:04:29.993249503,IBM,257.2375,50
2025.05.23D14:04:30.286858673,IBM,257.29,20
2025.05.23D14:04:30.289884064,IBM,257.235,100
2025.05.23D14:04:30.292506097,IBM,257.235,100
2025.05.23D14:04:30.451257146,IBM,257.2423,13
2025.05.23D14:04:30.996756254,IBM,257.29,21
2025.05.23D14:04:31.061825182,IBM,257.3,3
2025.05.23D14:04:31.987588709,IBM,257.29,20
2025.05.23D14:04:31.987747925,IBM,257.29,80
2025.05.23D14:04:31.987753925,IBM,257.3,20
2025.05.23D14:04:31.990105549,IBM,257.27,100
2025.05.23D14:04:31.991840737,IBM,257.33,165
2025.05.23D14:04:31.994505098,IBM,257.33,3
2025.05.23D14:04:31.994559176,IBM,257.33,6
2025.05.23D14:04:31.998558661,IBM,257.33,11
2025.05.23D14:04:31.998561751,IBM,257.34,154
2025.05.23D14:04:32.007234332,IBM,257.35,19
2025.05.23D14:04:32.007255435,IBM,257.34,11
2025.05.23D14:04:32.008392091,IBM,257.29,5
2025.05.23D14:04:32.008578496,IBM,257.29,100
2025.05.23D14:04:32.008602772,IBM,257.29,5
2025.05.23D14:04:32.009128872,IBM,257.29,90
2025.05.23D14:04:32.009195074,IBM,257.34,1
2025.05.23D14:04:32.013633579,IBM,257.34,1
2025.05.23D14:04:32.015311548,IBM,257.3,5
2025.05.23D14:04:32.021112394,IBM,257.295,100
2025.05.23D14:04:32.021587575,IBM,257.34,5
2025.05.23D14:04:32.036469952,IBM,257.34,100
2025.05.23D14:04:32.036487977,IBM,257.35,1
2025.05.23D14:04:32.041314528,IBM,257.29,100
2025.05.23D14:04:32.048056512,IBM,257.35,21
2025.05.23D14:04:32.060924160,IBM,257.34,100
2025.05.23D14:04:32.070766662,IBM,257.34,2
2025.05.23D14:04:32.070889897,IBM,257.34,7
2025.05.23D14:04:32.073322788,IBM,257.34,1
2025.05.23D14:04:32.092824226,IBM,257.31,100
2025.05.23D14:04:32.170661749,IBM,257.34,90
2025.05.23D14:04:32.170664484,IBM,257.34,100
2025.05.23D14:04:32.171133580,IBM,257.33,8
2025.05.23D14:04:33.212005160,IBM,257.39,100
2025.05.23D14:04:33.213397446,IBM,257.31,100
2025.05.23D14:04:33.277224472,IBM,257.3158,6
2025.05.23D14:04:33.576379743,IBM,257.25,57
2025.05.23D14:04:33.704842635,IBM,257.24,22
2025.05.23D14:04:33.798458571,IBM,257.23,1
2025.05.23D14:04:33.896952144,IBM,257.23,1
2025.05.23D14:04:34.256289799,IBM,257.35,15
2025.05.23D14:04:34.256337928,IBM,257.36,6
2025.05.23D14:04:34.283850427,IBM,257.34,100
2025.05.23D14:04:35.801684884,IBM,257.35,100
2025.05.23D14:04:36.991368590,IBM,257.35,100
2025.05.23D14:04:37.170535270,IBM,257.45,3
2025.05.23D14:04:39.496613036,IBM,257.4,8
2025.05.23D14:04:39.804531276,IBM,257.25,2
2025.05.23D14:04:39.804928270,IBM,257.25,100
2025.05.23D14:04:39.805060525,IBM,257.25,100
2025.05.23D14:04:39.806071062,IBM,257.26,39
2025.05.23D14:04:39.808022614,IBM,257.25,100
2025.05.23D14:04:39.829532782,IBM,257.25,34
2025.05.23D14:04:39.848114081,IBM,257.26,40
2025.05.23D14:04:39.848270343,IBM,257.25,12
2025.05.23D14:04:39.848429791,IBM,257.25,48
2025.05.23D14:04:39.889690970,IBM,257.28,100
2025.05.23D14:04:39.889790244,IBM,257.25,12
2025.05.23D14:04:40.053082134,IBM,257.32,31
2025.05.23D14:04:40.054621725,IBM,257.32,3
2025.05.23D14:04:40.056438042,IBM,257.32,8
2025.05.23D14:04:40.058705451,IBM,257.32,15
2025.05.23D14:04:40.122767045,IBM,257.32,21
2025.05.23D14:04:41.050004154,IBM,257.4,8
2025.05.23D14:04:42.904580175,IBM,257.32,1
2025.05.23D14:04:43.186345193,IBM,257.4,6
2025.05.23D14:04:44.545184824,IBM,257.32,31
2025.05.23D14:04:44.888073360,IBM,257.32,1
2025.05.23D14:04:45.154991882,IBM,257.296,3
2025.05.23D14:04:45.227690077,IBM,257.3988,1
2025.05.23D14:04:47.164842830,IBM,257.345,200
2025.05.23D14:04:47.642843027,IBM,257.27,1
2025.05.23D14:04:48.077834877,IBM,257.4,3
2025.05.23D14:04:49.023935717,IBM,257.33,21
2025.05.23D14:04:49.041193869,IBM,257.3523,4
2025.05.23D14:04:49.693879911,IBM,257.345,100
2025.05.23D14:04:49.944421526,IBM,257.345,100
2025.05.23D14:04:52.506059390,IBM,257.4488,1
2025.05.23D14:04:52.637709931,IBM,257.345,1
2025.05.23D14:04:52.746082072,IBM,257.3523,4
2025.05.23D14:04:53.777312595,IBM,257.345,1
2025.05.23D14:04:54.018291318,IBM,257.1142,4
2025.05.23D14:04:54.251442464,IBM,257.345,1
2025.05.23D14:04:57.760516292,IBM,257.38,21
2025.05.23D14:05:01.411540461,IBM,257.2642,1
2025.05.23D14:05:01.543906671,IBM,257.2299,10
2025.05.23D14:05:02.803317501,IBM,257.24,5
2025.05.23D14:05:03.097661358,IBM,257.1306,1
2025.05.23D14:05:03.450984638,IBM,257.4,6
2025.05.23D14:05:03.626900596,IBM,257.24,2
2025.05.23D14:05:04.016234704,IBM,257.2412,1
2025.05.23D14:05:04.122288170,IBM,257.265,1
2025.05.23D14:05:04.545525005,IBM,257.265,1
2025.05.23D14:05:06.393422184,IBM,257.39,12
2025.05.23D14:05:06.393422184,IBM,257.4,9
2025.05.23D14:05:06.399277100,IBM,257.345,100
2025.05.23D14:05:08.764950423,IBM,257.345,11
2025.05.23D14:05:08.766685456,IBM,257.345,100
2025.05.23D14:05:08.774807866,IBM,257.345,100
2025.05.23D14:05:08.775983719,IBM,257.345,100
2025.05.23D14:05:09.035426393,IBM,257.345,100
2025.05.23D14:05:10.345856765,IBM,257.345,5
2025.05.23D14:05:13.754867400,IBM,257.32,4
2025.05.23D14:05:13.791813407,IBM,257.32,2
2025.05.23D14:05:13.912358408,IBM,257.32,1
2025.05.23D14:05:14.361077895,IBM,257.3899,3
2025.05.23D14:05:14.361667336,IBM,257.32,2
2025.05.23D14:05:14.999302699,IBM,257.385,69
2025.05.23D14:05:15.000544756,IBM,257.3506,20
2025.05.23D14:05:15.055118708,IBM,257.33,1
2025.05.23D14:05:15.298376961,IBM,257.38,21
2025.05.23D14:05:15.730659240,IBM,257.32,2
2025.05.23D14:05:15.886616609,IBM,257.32,3
2025.05.23D14:05:16.103174297,IBM,257.385,100
2025.05.23D14:05:16.219115404,IBM,257.385,1
2025.05.23D14:05:16.913937947,IBM,257.3352,2
2025.05.23D14:05:21.647278049,IBM,257.45,40
2025.05.23D14:05:21.667708614,IBM,257.4,2
2025.05.23D14:05:22.253040393,IBM,257.36,50
2025.05.23D14:05:23.240613156,IBM,257.36,1
2025.05.23D14:05:23.436797365,IBM,257.3664,2
2025.05.23D14:05:23.824712012,IBM,257.4,4
2025.05.23D14:05:24.593206866,IBM,257.33,1
2025.05.23D14:05:24.600929299,IBM,257.35,2
2025.05.23D14:05:25.002998704,IBM,257.36,19
2025.05.23D14:05:26.030644851,IBM,257.32,8
2025.05.23D14:05:26.542565728,IBM,257.32,57
2025.05.23D14:05:30.953246685,IBM,257.4499,3
2025.05.23D14:05:31.565188805,IBM,257.36,34
2025.05.23D14:05:32.298938859,IBM,257.3664,3
2025.05.23D14:05:32.348075866,IBM,257.36,17
2025.05.23D14:05:34.145115943,IBM,257.32,1
2025.05.23D14:05:34.715249603,IBM,257.36,600
2025.05.23D14:05:34.718157438,IBM,257.3642,29
2025.05.23D14:05:35.298945484,IBM,257.36,4
2025.05.23D14:05:35.526779956,IBM,257.4,12
2025.05.23D14:05:36.880666811,IBM,257.22,4
2025.05.23D14:05:38.075177571,IBM,257.4,24
2025.05.23D14:05:38.075865907,IBM,257.44,100
2025.05.23D14:05:38.075869134,IBM,257.42,6
2025.05.23D14:05:38.075920056,IBM,257.44,66
2025.05.23D14:05:38.080030840,IBM,257.36,300
2025.05.23D14:05:38.081230817,IBM,257.36,100
2025.05.23D14:05:39.930553209,IBM,257.4297,1
2025.05.23D14:05:39.931756188,IBM,257.4297,1
2025.05.23D14:05:40.207136870,IBM,257.375,75
2025.05.23D14:05:40.207202983,IBM,257.375,26
2025.05.23D14:05:40.208478073,IBM,257.3837,21
2025.05.23D14:05:42.195014343,IBM,257.36,1
2025.05.23D14:05:42.523504570,IBM,256.9534,14
2025.05.23D14:05:42.525077504,IBM,256.9534,3
2025.05.23D14:05:42.622142405,IBM,257.36,1
2025.05.23D14:05:43.427466044,IBM,257.45,7
2025.05.23D14:05:43.918532338,IBM,257.2292,4
2025.05.23D14:05:44.177548180,IBM,257.27,17
2025.05.23D14:05:44.177572263,IBM,257.36,4
2025.05.23D14:05:45.320485692,IBM,257.4276,1
2025.05.23D14:05:45.363797839,IBM,257.36,100
2025.05.23D14:05:46.194038894,IBM,257.35,25
2025.05.23D14:05:46.194123003,IBM,257.35,25
2025.05.23D14:05:46.194186116,IBM,257.35,18
2025.05.23D14:05:46.282455312,IBM,257.333,2
2025.05.23D14:05:46.937027078,IBM,257.36,1
2025.05.23D14:05:46.947215290,IBM,257.45,8
2025.05.23D14:05:47.506423866,IBM,257.36,36
2025.05.23D14:05:47.509659569,IBM,257.36,1
2025.05.23D14:05:47.514200494,IBM,257.36,9
2025.05.23D14:05:47.518936679,IBM,257.36,18
2025.05.23D14:05:47.625546535,IBM,257.45,1
2025.05.23D14:05:48.142381181,IBM,257.2701,1
2025.05.23D14:05:49.148065952,IBM,257.315,1
2025.05.23D14:05:49.276928761,IBM,257.36,1
2025.05.23D14:05:49.630564915,IBM,257.36,1
2025.05.23D14:05:50.450401159,IBM,257.45,3
2025.05.23D14:05:50.541373781,IBM,257.2517,1
2025.05.23D14:05:52.379726185,IBM,257.45,12
2025.05.23D14:05:54.712940054,IBM,257.36,22
2025.05.23D14:05:54.819411577,IBM,257.4,1
2025.05.23D14:05:55.469914479,IBM,257.36,1
2025.05.23D14:05:56.245870225,IBM,257.45,30
2025.05.23D14:05:56.537158786,IBM,257.36,2
2025.05.23D14:05:57.732012026,IBM,257.34,100
2025.05.23D14:05:57.737632410,IBM,257.36,27
2025.05.23D14:05:57.744903802,IBM,257.41,31
2025.05.23D14:05:57.744906756,IBM,257.41,2
2025.05.23D14:05:57.744939874,IBM,257.42,2
2025.05.23D14:05:57.759527541,IBM,257.4,100
2025.05.23D14:05:57.765647157,IBM,257.385,9
2025.05.23D14:05:57.765722374,IBM,257.385,31
2025.05.23D14:05:57.765785437,IBM,257.385,2
2025.05.23D14:05:57.778250169,IBM,257.43,34
2025.05.23D14:05:57.779621563,IBM,257.385,2
2025.05.23D14:05:57.815493812,IBM,257.385,34
2025.05.23D14:05:57.860877965,IBM,257.41,25
2025.05.23D14:05:57.894146126,IBM,257.3723,20
2025.05.23D14:05:58.161882667,IBM,257.4075,100
2025.05.23D14:06:00.242645543,IBM,257.32,16
2025.05.23D14:06:00.242690637,IBM,257.385,4
2025.05.23D14:06:03.471815720,IBM,257.375,12
2025.05.23D14:06:03.477772867,IBM,257.375,3
2025.05.23D14:06:03.480743999,IBM,257.375,6
2025.05.23D14:06:04.354922619,IBM,257.3233,2
2025.05.23D14:06:04.855690026,IBM,257.3233,1
2025.05.23D14:06:05.826446679,IBM,257.45,3
2025.05.23D14:06:05.829282410,IBM,257.375,1
2025.05.23D14:06:05.833714923,IBM,257.3805,1
2025.05.23D14:06:07.913918371,IBM,257.375,1
2025.05.23D14:06:07.914038743,IBM,257.375,1
2025.05.23D14:06:07.914709296,IBM,257.375,3
2025.05.23D14:06:07.915815915,IBM,257.375,3
2025.05.23D14:06:08.169515082,IBM,257.4279,1
2025.05.23D14:06:10.040471143,IBM,257.3198,4
2025.05.23D14:06:11.331502400,IBM,257.375,4
2025.05.23D14:06:12.825264466,IBM,257.375,1
2025.05.23D14:06:13.293304894,IBM,257.375,100
2025.05.23D14:06:13.297072881,IBM,257.385,100
2025.05.23D14:06:13.468390832,IBM,257.385,25
2025.05.23D14:06:13.470565078,IBM,257.385,100
2025.05.23D14:06:13.472206889,IBM,257.385,100
2025.05.23D14:06:13.476104271,IBM,257.3877,21
2025.05.23D14:06:13.553646869,IBM,257.45,186
2025.05.23D14:06:13.553697986,IBM,257.45,5
2025.05.23D14:06:13.553697986,IBM,257.45,1
2025.05.23D14:06:13.553833756,IBM,257.44,100
2025.05.23D14:06:13.553833756,IBM,257.45,200
2025.05.23D14:06:13.553836601,IBM,257.45,2
2025.05.23D14:06:13.553851345,IBM,257.45,98
2025.05.23D14:06:13.554010762,IBM,257.45,12
2025.05.23D14:06:13.554016764,IBM,257.45,5
2025.05.23D14:06:13.554019723,IBM,257.45,1
2025.05.23D14:06:13.554028759,IBM,257.45,3
2025.05.23D14:06:13.554158607,IBM,257.45,2
2025.05.23D14:06:13.554158607,IBM,257.45,100
2025.05.23D14:06:13.554200380,IBM,257.46,2
2025.05.23D14:06:13.554206258,IBM,257.45,45
2025.05.23D14:06:13.554263289,IBM,257.45,55
2025.05.23D14:06:13.554266368,IBM,257.45,30
2025.05.23D14:06:13.554266368,IBM,257.45,2
2025.05.23D14:06:13.555198581,IBM,257.46,1
2025.05.23D14:06:13.555207548,IBM,257.46,5
2025.05.23D14:06:13.555857108,IBM,257.45,5
2025.05.23D14:06:13.557249461,IBM,257.48,1
2025.05.23D14:06:13.558518603,IBM,257.45,7
2025.05.23D14:06:13.558698965,IBM,257.48,5
2025.05.23D14:06:13.558771249,IBM,257.46,100
2025.05.23D14:06:13.558792251,IBM,257.48,1
2025.05.23D14:06:13.558804165,IBM,257.48,10
2025.05.23D14:06:13.559162023,IBM,257.48,1
2025.05.23D14:06:13.559174350,IBM,257.5,20
2025.05.23D14:06:13.559180302,IBM,257.48,6
2025.05.23D14:06:13.559955919,IBM,257.46,5
2025.05.23D14:06:13.560097199,IBM,257.46,5
2025.05.23D14:06:13.560100220,IBM,257.46,5
2025.05.23D14:06:13.560118215,IBM,257.46,5
2025.05.23D14:06:13.560157355,IBM,257.46,8
2025.05.23D14:06:13.560981544,IBM,257.46,8
2025.05.23D14:06:13.561733115,IBM,257.47,8
2025.05.23D14:06:13.561739078,IBM,257.5,1
2025.05.23D14:06:13.565179268,IBM,257.5,1
2025.05.23D14:06:13.565242506,IBM,257.5,20
2025.05.23D14:06:13.565994473,IBM,257.47,1
2025.05.23D14:06:13.566072542,IBM,257.47,5
2025.05.23D14:06:13.568538294,IBM,257.47,5
2025.05.23D14:06:13.568980401,IBM,257.5,40
2025.05.23D14:06:13.570204313,IBM,257.46,76
2025.05.23D14:06:13.580296335,IBM,257.43,68
2025.05.23D14:06:13.593720523,IBM,257.48,2
2025.05.23D14:06:13.593720523,IBM,257.49,98
2025.05.23D14:06:13.601448714,IBM,257.43,100
2025.05.23D14:06:13.605045296,IBM,257.435,100
2025.05.23D14:06:13.669001542,IBM,257.59,9
2025.05.23D14:06:13.691681593,IBM,257.53,40
2025.05.23D14:06:14.046668035,IBM,257.43,10
2025.05.23D14:06:15.684993302,IBM,257.55,1
2025.05.23D14:06:15.803857224,IBM,257.535,100
2025.05.23D14:06:17.036065392,IBM,257.47,69
2025.05.23D14:06:19.557720010,IBM,257.475,1
2025.05.23D14:06:19.812438599,IBM,257.53,1
2025.05.23D14:06:20.295424717,IBM,257.48,40
2025.05.23D14:06:20.773298661,IBM,257,8
2025.05.23D14:06:20.841537195,IBM,257.59,84
2025.05.23D14:06:21.524803221,IBM,257.55,1
2025.05.23D14:06:22.175991806,IBM,257.475,1
2025.05.23D14:06:22.971187301,IBM,257.545,1
2025.05.23D14:06:23.494045344,IBM,257.45,30
2025.05.23D14:06:24.402827430,IBM,257.55,2
2025.05.23D14:06:24.405663171,IBM,257.475,1
2025.05.23D14:06:24.407512576,IBM,257.5095,1
2025.05.23D14:06:26.253900267,IBM,257.475,2
2025.05.23D14:06:26.780661583,IBM,257.4107,21
2025.05.23D14:06:27.779959102,IBM,257.3945,11
2025.05.23D14:06:30.628299586,IBM,257.55,10
2025.05.23D14:06:30.712770781,IBM,257.46,2
2025.05.23D14:06:32.110880954,IBM,257.38,1
2025.05.23D14:06:32.534752324,IBM,257.485,22
2025.05.23D14:06:32.538601465,IBM,257.485,5
2025.05.23D14:06:32.543440044,IBM,257.485,11
2025.05.23D14:06:35.177291613,IBM,257.3847,4
2025.05.23D14:06:35.841089323,IBM,257.0529,130
2025.05.23D14:06:35.841197528,IBM,257.42,9
2025.05.23D14:06:35.841744952,IBM,257.42,1
2025.05.23D14:06:35.841750837,IBM,257.42,100
2025.05.23D14:06:35.931571802,IBM,257.38,1
2025.05.23D14:06:35.931577826,IBM,257.37,102
2025.05.23D14:06:35.935496138,IBM,257.37,94
2025.05.23D14:06:35.935538170,IBM,257.36,9
2025.05.23D14:06:35.935578085,IBM,257.37,102
2025.05.23D14:06:35.935578085,IBM,257.37,11
2025.05.23D14:06:35.935604393,IBM,257.36,10
2025.05.23D14:06:35.935619885,IBM,257.37,91
2025.05.23D14:06:35.935619885,IBM,257.36,11
2025.05.23D14:06:35.935625443,IBM,257.36,91
2025.05.23D14:06:35.936293013,IBM,257.415,34
2025.05.23D14:06:35.936338132,IBM,257.415,34
2025.05.23D14:06:35.936386250,IBM,257.415,36
2025.05.23D14:06:35.936605726,IBM,257.35,10
2025.05.23D14:06:36.332994681,IBM,257.39,102
2025.05.23D14:06:38.160247667,IBM,257.3854,1
2025.05.23D14:06:38.483159517,IBM,257.36,100
2025.05.23D14:06:39.539866864,IBM,257.39,16
2025.05.23D14:06:39.681104185,IBM,257.39,1
2025.05.23D14:06:40.418685667,IBM,257.47,1
2025.05.23D14:06:41.658555850,IBM,257.47,1
2025.05.23D14:06:42.612240797,IBM,257.4012,50
2025.05.23D14:06:47.583200874,IBM,257.39,100
2025.05.23D14:06:48.328841306,IBM,257.55,1
2025.05.23D14:06:48.768127229,IBM,257.3857,20
2025.05.23D14:06:48.818250624,IBM,257.47,4
2025.05.23D14:06:50.918809488,IBM,257.43,332
2025.05.23D14:06:51.211063370,IBM,257.4,30
2025.05.23D14:06:51.212049643,IBM,257.55,10
2025.05.23D14:06:55.782275379,IBM,257.31,2701
2025.05.23D14:06:59.159536351,IBM,257.43,27
2025.05.23D14:06:59.160655021,IBM,257.43,63
2025.05.23D14:06:59.239105729,IBM,257.0353,100
2025.05.23D14:06:59.415965942,IBM,257.55,1
2025.05.23D14:06:59.861861798,IBM,257.42,34
2025.05.23D14:07:00.568589791,IBM,257.43,1
2025.05.23D14:07:03.897576576,IBM,257.46,1
2025.05.23D14:07:04.715942423,IBM,257.43,1
2025.05.23D14:07:04.764411807,IBM,257.43,100
2025.05.23D14:07:04.925701120,IBM,257.45,31
2025.05.23D14:07:04.927330688,IBM,257.45,25
2025.05.23D14:07:04.928277970,IBM,257.45,12
2025.05.23D14:07:05.642833479,IBM,257.39,10
2025.05.23D14:07:08.689589405,IBM,257.2396,100
2025.05.23D14:07:09.975523449,IBM,257.5,15
2025.05.23D14:07:11.196325476,IBM,257.3717,1
2025.05.23D14:07:11.196689364,IBM,257.3717,1
2025.05.23D14:07:11.902629425,IBM,257.47,1
2025.05.23D14:07:12.056601988,IBM,257.3599,1
2025.05.23D14:07:12.711793169,IBM,257.3806,4
2025.05.23D14:07:12.904540090,IBM,257.47,1
2025.05.23D14:07:12.904543135,IBM,257.47,1
2025.05.23D14:07:12.904546136,IBM,257.47,1
2025.05.23D14:07:14.108138184,IBM,257.0849,60
2025.05.23D14:07:14.266820030,IBM,257.455,480
2025.05.23D14:07:18.157773156,IBM,257.4,31
2025.05.23D14:07:18.159381961,IBM,257.39,100
2025.05.23D14:07:20.149710399,IBM,257.48,1
2025.05.23D14:07:20.578790115,IBM,257.55,1
2025.05.23D14:07:20.882125436,IBM,257.48,30
2025.05.23D14:07:21.166626883,IBM,257.5488,1
2025.05.23D14:07:21.539896945,IBM,257.455,30
2025.05.23D14:07:23.250685487,IBM,257.39,32
2025.05.23D14:07:23.250688462,IBM,257.38,7
2025.05.23D14:07:23.250844864,IBM,257.38,1
2025.05.23D14:07:25.131733538,IBM,257.1364,5
2025.05.23D14:07:25.598850857,IBM,257.3848,1
2025.05.23D14:07:26.758568399,IBM,257.38,100
2025.05.23D14:07:27.619566705,IBM,257.37,20
2025.05.23D14:07:27.619620783,IBM,257.37,7
2025.05.23D14:07:27.619659856,IBM,257.36,103
2025.05.23D14:07:27.619735170,IBM,257.36,7
2025.05.23D14:07:27.619897630,IBM,257.37,1
2025.05.23D14:07:27.619975672,IBM,257.36,10
2025.05.23D14:07:27.620396663,IBM,257.36,1
2025.05.23D14:07:27.620682549,IBM,257.35,6
2025.05.23D14:07:27.620682549,IBM,257.35,69
2025.05.23D14:07:27.622071610,IBM,257.36,10
2025.05.23D14:07:27.624558593,IBM,257.37,34
2025.05.23D14:07:27.624621662,IBM,257.37,66
2025.05.23D14:07:27.807231536,IBM,257.34,8
2025.05.23D14:07:27.807270573,IBM,257.32,20
2025.05.23D14:07:27.807273590,IBM,257.32,4
2025.05.23D14:07:27.807381826,IBM,257.32,20
2025.05.23D14:07:27.807405990,IBM,257.32,20
2025.05.23D14:07:27.807435933,IBM,257.32,20
2025.05.23D14:07:27.807469128,IBM,257.32,16
2025.05.23D14:07:27.807506004,IBM,257.34,100
2025.05.23D14:07:27.807506004,IBM,257.32,12
2025.05.23D14:07:27.807526216,IBM,257.31,20
