datetime,sym,bid_price,bid_size,ask_price,ask_size
2025.05.23D10:23:34.983555253,IBM,257.7,1,259.5,1
2025.05.23D10:23:34.983725653,IBM,257.4,1,259.5,1
2025.05.23D10:23:34.983740657,IBM,257.5,1,259.5,1
2025.05.23D10:23:34.983750663,IBM,257.4,1,259.5,1
2025.05.23D10:23:34.990281235,IBM,257.4,1,263.77,3
2025.05.23D10:23:34.990296219,IBM,257.4,1,259.8,1
2025.05.23D10:23:35.103169549,IBM,257.4,1,259.7,1
2025.05.23D10:23:35.142192190,IBM,257.4,1,259.5,1
2025.05.23D10:23:37.031026128,IBM,257.4,1,259.4,1
2025.05.23D10:23:37.780231661,IBM,257.4,1,261.76,1
2025.05.23D10:23:37.780251723,IBM,257.4,1,259.5,1
2025.05.23D10:23:37.792014599,IBM,257.4,1,263.77,3
2025.05.23D10:23:37.792024655,IBM,257.4,1,259.8,1
2025.05.23D10:23:37.842223917,IBM,257.8,1,259.8,1
2025.05.23D10:23:37.882885626,IBM,257.4,1,259.8,1
2025.05.23D10:23:37.882895602,IBM,257.6,1,259.8,1
2025.05.23D10:23:37.883216409,IBM,257.4,1,259.8,1
2025.05.23D10:23:37.906421500,IBM,257.4,1,259.7,1
2025.05.23D10:23:37.940632817,IBM,257.4,1,259.1,1
2025.05.23D10:23:38.039106891,IBM,257.6,1,259.1,1
2025.05.23D10:23:39.213572988,IBM,257.7,1,259.1,1
2025.05.23D10:23:43.912696154,IBM,257.4,1,259.1,1
2025.05.23D10:23:43.912850993,IBM,257.4,1,261.16,1
2025.05.23D10:23:43.912861022,IBM,257.4,1,259.3,1
2025.05.23D10:23:44.324574508,IBM,257.4,1,259.2,1
2025.05.23D10:23:46.228434049,IBM,257.4,1,261.36,1
2025.05.23D10:23:46.228444134,IBM,257.4,1,259.4,1
2025.05.23D10:23:46.286336695,IBM,257.4,1,259.3,1
2025.05.23D10:23:48.599954970,IBM,257.7,1,259.3,1
2025.05.23D10:23:48.599965046,IBM,257.7,1,259.2,1
2025.05.23D10:23:53.137974799,IBM,257.7,1,261.36,1
2025.05.23D10:23:53.137984867,IBM,257.7,1,259.4,1
2025.05.23D10:23:53.142886486,IBM,257.7,1,263.77,3
2025.05.23D10:23:53.142901547,IBM,257.7,1,259.7,1
2025.05.23D10:23:53.258230623,IBM,257.7,1,259.6,1
2025.05.23D10:23:53.278278501,IBM,257.7,1,259.4,1
2025.05.23D10:23:57.832501657,IBM,257.4,1,259.4,1
2025.05.23D10:23:57.832506676,IBM,257.6,1,259.4,1
2025.05.23D10:23:58.000355515,IBM,257.6,1,261.66,1
2025.05.23D10:23:58.000370503,IBM,257.6,1,259.5,1
2025.05.23D10:23:58.149319593,IBM,257.6,1,259.4,1
2025.05.23D10:24:05.112397675,IBM,257.7,1,259.4,1
2025.05.23D10:24:09.230238966,IBM,257.7,1,259.2,1
2025.05.23D10:24:21.364751975,IBM,257.7,1,259.19,1
2025.05.23D10:24:21.364807191,IBM,257.7,1,259.2,1
2025.05.23D10:24:21.521183748,IBM,257.7,1,261.56,1
2025.05.23D10:24:21.521193805,IBM,257.7,1,259.4,1
2025.05.23D10:24:22.016581131,IBM,257.7,1,259.3,1
2025.05.23D10:24:23.895651801,IBM,257.7,1,261.56,1
2025.05.23D10:24:23.895661808,IBM,257.7,1,259.5,1
2025.05.23D10:24:23.906086661,IBM,257.7,1,263.77,3
2025.05.23D10:24:23.906101661,IBM,257.7,1,259.6,1
2025.05.23D10:24:23.906237017,IBM,257.7,1,263.77,3
2025.05.23D10:24:23.906247031,IBM,257.7,1,259.7,1
2025.05.23D10:24:24.025179663,IBM,257.7,1,259.6,1
2025.05.23D10:24:24.045202198,IBM,257.7,1,259.4,1
2025.05.23D10:24:25.038908834,IBM,257.7,1,259.3,1
2025.05.23D10:24:27.641784628,IBM,257.4,1,259.3,1
2025.05.23D10:24:27.797023507,IBM,257.4,1,259.2,1
2025.05.23D10:24:40.309028698,IBM,257.4,1,261.66,1
2025.05.23D10:24:40.309038780,IBM,257.4,1,259.4,1
2025.05.23D10:24:40.318150453,IBM,257.4,1,263.77,3
2025.05.23D10:24:40.318165402,IBM,257.4,1,259.7,1
2025.05.23D10:24:40.427570480,IBM,257.7,1,259.7,1
2025.05.23D10:24:40.456574359,IBM,257.7,1,259.4,1
2025.05.23D10:24:41.315826429,IBM,257.4,1,259.4,1
2025.05.23D10:24:56.192882060,IBM,257.4,1,261.76,1
2025.05.23D10:24:56.192892079,IBM,257.4,1,259.5,1
2025.05.23D10:24:56.202344581,IBM,257.4,1,263.77,3
2025.05.23D10:24:56.202359586,IBM,257.4,1,259.7,1
2025.05.23D10:24:56.340372555,IBM,257.4,1,259.4,1
2025.05.23D10:25:09.003722590,IBM,257.7,1,259.4,1
2025.05.23D10:25:19.395774769,IBM,257.7,1,261.76,1
2025.05.23D10:25:19.395784751,IBM,257.7,1,259.6,1
2025.05.23D10:25:19.448530159,IBM,257.7,1,263.77,3
2025.05.23D10:25:19.448545204,IBM,257.7,1,259.7,1
2025.05.23D10:25:19.512958304,IBM,257.7,1,259.6,1
2025.05.23D10:25:19.540388483,IBM,257.7,1,259.4,1
2025.05.23D10:25:20.107531262,IBM,257.4,1,259.4,1
2025.05.23D10:25:20.107541291,IBM,257.6,1,259.4,1
2025.05.23D10:25:20.117098959,IBM,257.4,1,259.4,1
2025.05.23D10:25:22.860964943,IBM,257.7,1,259.4,1
2025.05.23D10:25:37.324538110,IBM,257.4,1,259.4,1
2025.05.23D10:25:37.479661773,IBM,257.6,1,259.4,1
2025.05.23D10:25:47.479872692,IBM,257.7,1,259.4,1
2025.05.23D10:25:49.006320317,IBM,257.7,1,261.76,1
2025.05.23D10:25:49.006335302,IBM,257.7,1,259.7,1
2025.05.23D10:25:49.121629333,IBM,257.7,1,259.6,1
2025.05.23D10:25:49.149645898,IBM,257.7,1,259.4,1
2025.05.23D10:25:50.963256024,IBM,257.7,1,261.76,1
2025.05.23D10:25:50.963261066,IBM,257.7,1,259.7,1
2025.05.23D10:25:51.082083454,IBM,257.7,1,259.6,1
2025.05.23D10:25:51.101088684,IBM,257.7,1,259.4,1
2025.05.23D10:26:01.119753359,IBM,257.8,1,259.4,1
2025.05.23D10:26:01.401462835,IBM,257.8,1,259.3,1
2025.05.23D10:26:01.414634170,IBM,257.8,1,261.76,1
2025.05.23D10:26:01.414644214,IBM,257.8,1,259.7,1
2025.05.23D10:26:01.445226894,IBM,257.4,1,259.7,1
2025.05.23D10:26:01.445236859,IBM,257.7,1,259.7,1
2025.05.23D10:26:01.445261979,IBM,257.4,1,259.7,1
2025.05.23D10:26:01.552576955,IBM,257.4,1,259.4,1
2025.05.23D10:26:01.602696129,IBM,257.5,1,259.4,1
2025.05.23D10:26:07.944713033,IBM,257.4,1,259.4,1
2025.05.23D10:26:16.262630915,IBM,257.4,1,261.76,1
2025.05.23D10:26:16.262645945,IBM,257.4,1,259.6,1
2025.05.23D10:26:16.262776266,IBM,257.4,1,261.76,1
2025.05.23D10:26:16.262791319,IBM,257.4,1,259.7,1
2025.05.23D10:26:16.349402139,IBM,257.7,1,259.7,1
2025.05.23D10:26:16.376451405,IBM,257.7,1,259.6,1
2025.05.23D10:26:16.405480457,IBM,257.7,1,259.5,1
2025.05.23D10:26:17.189283202,IBM,257.4,1,259.5,1
2025.05.23D10:26:17.335490679,IBM,257.4,1,259.4,1
2025.05.23D10:26:24.345244641,IBM,257.4,1,261.66,1
2025.05.23D10:26:24.345254614,IBM,257.4,1,259.7,1
2025.05.23D10:26:24.402495670,IBM,257.4,1,259.6,1
2025.05.23D10:26:24.466562922,IBM,257.4,1,259.5,1
2025.05.23D10:26:24.499506170,IBM,257.4,1,259.3,1
2025.05.23D10:26:25.880192581,IBM,257.7,1,259.3,1
2025.05.23D10:26:26.472705701,IBM,257.8,1,259.3,1
2025.05.23D10:26:35.314202671,IBM,257.9,1,259.3,1
2025.05.23D10:26:47.716462108,IBM,257.9,1,261.56,1
2025.05.23D10:26:47.716472102,IBM,257.9,1,259.4,1
2025.05.23D10:26:55.987749158,IBM,257.9,1,261.46,1
2025.05.23D10:26:55.987759272,IBM,257.9,1,259.6,1
2025.05.23D10:26:56.105504029,IBM,257.9,1,259.5,1
2025.05.23D10:26:56.125521577,IBM,257.9,1,259.4,1
2025.05.23D10:27:00.186522692,IBM,257.4,1,259.4,1
2025.05.23D10:27:00.186527684,IBM,257.5,1,259.4,1
2025.05.23D10:27:00.186728088,IBM,257.4,1,259.4,1
2025.05.23D10:27:00.266993915,IBM,257.6,1,259.4,1
2025.05.23D10:27:00.338052718,IBM,257.6,1,259.2,1
2025.05.23D10:27:00.892535549,IBM,257.8,1,259.2,1
2025.05.23D10:27:01.441886049,IBM,257.8,1,259.1,1
2025.05.23D10:27:12.837728502,IBM,257.8,1,259.09,1
2025.05.23D10:27:12.837743573,IBM,257.8,1,259.1,1
2025.05.23D10:27:13.065529901,IBM,257.9,1,259.1,1
2025.05.23D10:27:19.630351557,IBM,257.4,1,259.1,1
2025.05.23D10:27:19.630361588,IBM,257.5,1,259.1,1
2025.05.23D10:27:19.686750515,IBM,257.6,1,259.1,1
2025.05.23D10:27:19.702623238,IBM,257.4,1,259.1,1
2025.05.23D10:27:19.757498742,IBM,257.6,1,259.1,1
2025.05.23D10:27:19.767502491,IBM,257.6,1,259,1
2025.05.23D10:27:22.515683588,IBM,257.8,1,259,1
2025.05.23D10:27:22.998170273,IBM,257.9,1,259,1
2025.05.23D10:27:28.487195163,IBM,257.4,1,259,1
2025.05.23D10:27:28.487205155,IBM,257.7,1,259,1
2025.05.23D10:27:28.596259376,IBM,257.7,1,261.06,1
2025.05.23D10:27:28.596274386,IBM,257.7,1,259.2,1
2025.05.23D10:27:28.612788580,IBM,257.8,1,259.2,1
2025.05.23D10:27:28.639797753,IBM,257.9,1,259.2,1
2025.05.23D10:27:28.712440436,IBM,258,1,259.2,1
2025.05.23D10:27:29.924656453,IBM,258,1,259.1,1
2025.05.23D10:27:35.470040321,IBM,257.4,1,259.1,1
2025.05.23D10:27:35.470050371,IBM,257.9,1,259.1,1
2025.05.23D10:27:35.470581604,IBM,257.4,1,259.1,1
2025.05.23D10:27:35.470591613,IBM,257.6,1,259.1,1
2025.05.23D10:27:40.467922984,IBM,257.7,1,259.1,1
2025.05.23D10:27:40.526602355,IBM,257.8,1,259.1,1
2025.05.23D10:27:40.586930723,IBM,257.4,1,259.1,1
2025.05.23D10:27:40.586940749,IBM,257.5,1,259.1,1
2025.05.23D10:27:40.742204819,IBM,257.7,1,259.1,1
2025.05.23D10:27:45.538418155,IBM,257.7,1,259,1
2025.05.23D10:27:45.714521726,IBM,257.8,1,259,1
2025.05.23D10:27:47.555902684,IBM,257.8,1,261.26,1
2025.05.23D10:27:47.555912709,IBM,257.8,1,259.2,1
2025.05.23D10:27:47.710339724,IBM,257.8,1,261.26,1
2025.05.23D10:27:47.710349782,IBM,257.8,1,259.4,1
2025.05.23D10:27:47.761180584,IBM,257.8,1,259.3,1
2025.05.23D10:27:47.848207440,IBM,257.8,1,259.2,1
2025.05.23D10:28:04.039636831,IBM,257.8,1,261.26,1
2025.05.23D10:28:04.039646908,IBM,257.8,1,259.3,1
2025.05.23D10:28:04.049876257,IBM,257.8,1,263.77,3
2025.05.23D10:28:04.049891268,IBM,257.8,1,259.4,1
2025.05.23D10:28:04.180416474,IBM,257.8,1,259.3,1
2025.05.23D10:28:04.190455253,IBM,257.8,1,259.1,1
2025.05.23D10:28:07.087159296,IBM,257.4,1,259.1,1
2025.05.23D10:28:07.087164339,IBM,257.7,1,259.1,1
2025.05.23D10:28:07.181247880,IBM,257.7,1,261.46,1
2025.05.23D10:28:07.181257952,IBM,257.7,1,259.4,1
2025.05.23D10:28:07.303272921,IBM,257.7,1,259.3,1
2025.05.23D10:28:07.322273108,IBM,257.7,1,259.2,1
2025.05.23D10:28:08.178924040,IBM,257.8,1,259.2,1
2025.05.23D10:28:25.967619466,IBM,257.8,1,261.46,1
2025.05.23D10:28:25.967634518,IBM,257.8,1,259.3,1
2025.05.23D10:28:26.049233392,IBM,257.8,1,259.2,1
2025.05.23D10:28:26.066955642,IBM,257.4,1,259.2,1
2025.05.23D10:28:26.071300860,IBM,257.4,1,263.77,3
2025.05.23D10:28:26.071310886,IBM,257.4,1,259.4,1
2025.05.23D10:28:26.177317795,IBM,257.7,1,259.4,1
2025.05.23D10:28:26.187316609,IBM,257.7,1,259.3,1
2025.05.23D10:28:26.224349628,IBM,257.7,1,259.1,1
2025.05.23D10:28:46.652407522,IBM,257.7,1,259,1
2025.05.23D10:28:55.920588652,IBM,257.7,1,261.26,1
2025.05.23D10:28:55.920598726,IBM,257.7,1,259.3,1
2025.05.23D10:28:55.976967728,IBM,257.8,1,259.3,1
2025.05.23D10:28:58.049483288,IBM,257.4,1,259.3,1
2025.05.23D10:28:58.049493259,IBM,257.7,1,259.3,1
2025.05.23D10:29:09.417008461,IBM,257.7,1,259.2,1
2025.05.23D10:29:15.707788719,IBM,257.7,1,259.1,1
2025.05.23D10:29:26.319893687,IBM,257.7,1,261.36,1
2025.05.23D10:29:26.319903735,IBM,257.7,1,259.2,1
2025.05.23D10:29:26.386146174,IBM,257.8,1,259.2,1
2025.05.23D10:29:26.469193510,IBM,257.8,1,259.1,1
2025.05.23D10:29:32.824106151,IBM,257.4,1,259.1,1
2025.05.23D10:29:32.824116213,IBM,257.7,1,259.1,1
2025.05.23D10:29:33.030962815,IBM,257.7,1,261.36,1
2025.05.23D10:29:33.030967819,IBM,257.7,1,259.2,1
2025.05.23D10:29:33.042906110,IBM,257.7,1,261.36,1
2025.05.23D10:29:33.042916129,IBM,257.7,1,259.4,1
2025.05.23D10:29:33.156230447,IBM,257.7,1,259.3,1
2025.05.23D10:29:33.183780924,IBM,257.7,1,259.2,1
2025.05.23D10:29:33.193784779,IBM,257.8,1,259.2,1
2025.05.23D10:29:43.865676913,IBM,257.8,1,261.46,1
2025.05.23D10:29:43.865681911,IBM,257.8,1,259.4,1
2025.05.23D10:29:43.867421067,IBM,257.4,1,259.4,1
2025.05.23D10:29:43.867436049,IBM,257.7,1,259.4,1
2025.05.23D10:29:43.967734467,IBM,257.8,1,259.4,1
2025.05.23D10:29:43.986549171,IBM,257.8,1,259.3,1
2025.05.23D10:29:44.005554303,IBM,257.8,1,259.2,1
2025.05.23D10:30:19.562581843,IBM,257.8,1,261.46,1
2025.05.23D10:30:19.562591809,IBM,257.8,1,259.4,1
2025.05.23D10:30:19.682050750,IBM,257.8,1,259.3,1
2025.05.23D10:30:19.701060901,IBM,257.8,1,259.2,1
2025.05.23D10:30:25.928505635,IBM,257.8,1,261.46,1
2025.05.23D10:30:25.928515721,IBM,257.8,1,259.4,1
2025.05.23D10:30:26.042080617,IBM,257.8,1,259.3,1
2025.05.23D10:30:26.072117031,IBM,257.8,1,259.2,1
2025.05.23D10:30:26.206736863,IBM,257.4,1,259.2,1
2025.05.23D10:30:26.206746914,IBM,257.7,1,259.2,1
2025.05.23D10:30:30.254506480,IBM,257.7,1,259.1,1
2025.05.23D10:30:30.273516659,IBM,257.8,1,259.1,1
2025.05.23D10:30:30.273531782,IBM,257.8,1,259,1
2025.05.23D10:30:48.697501839,IBM,257.8,1,258.9,1
2025.05.23D10:30:48.880351452,IBM,257.8,1,263.77,3
2025.05.23D10:30:48.880361393,IBM,257.8,1,259,1
2025.05.23D10:30:50.876334832,IBM,257.8,1,261.06,1
2025.05.23D10:30:50.876339826,IBM,257.8,1,259.1,1
2025.05.23D10:30:50.876364896,IBM,257.8,1,261.06,1
2025.05.23D10:30:50.876424979,IBM,257.8,1,259.2,1
2025.05.23D10:30:50.877668025,IBM,257.4,1,259.2,1
2025.05.23D10:30:50.877678014,IBM,257.7,1,259.2,1
2025.05.23D10:30:52.935182739,IBM,257.8,1,259.2,1
2025.05.23D10:30:53.022204548,IBM,257.8,1,259,1
2025.05.23D10:31:04.415120305,IBM,257.4,1,259,1
2025.05.23D10:31:04.415130434,IBM,257.7,1,259,1
2025.05.23D10:31:05.205989799,IBM,257.7,1,261.26,1
2025.05.23D10:31:05.205999836,IBM,257.7,1,259.3,1
2025.05.23D10:31:05.239860302,IBM,257.4,1,259.3,1
2025.05.23D10:31:05.239995549,IBM,257.4,1,263.77,3
2025.05.23D10:31:05.240005597,IBM,257.4,1,259.5,1
2025.05.23D10:31:05.322241105,IBM,257.4,1,259.4,1
2025.05.23D10:31:05.340449344,IBM,257.4,1,259.2,1
2025.05.23D10:31:05.393375060,IBM,257.7,1,259.2,1
2025.05.23D10:31:11.450956127,IBM,257.4,1,259.2,1
2025.05.23D10:31:11.610329881,IBM,257.8,1,259.2,1
2025.05.23D10:31:20.442610084,IBM,257.9,1,259.2,1
2025.05.23D10:31:21.711455516,IBM,257.9,1,261.56,1
2025.05.23D10:31:21.711465516,IBM,257.9,1,259.3,1
2025.05.23D10:31:21.722912715,IBM,257.4,1,259.3,1
2025.05.23D10:31:21.722922802,IBM,257.7,1,259.3,1
2025.05.23D10:31:21.727759795,IBM,257.7,1,261.56,1
2025.05.23D10:31:21.727774371,IBM,257.7,1,259.5,1
2025.05.23D10:31:21.783602036,IBM,257.8,1,259.5,1
2025.05.23D10:31:21.832653608,IBM,257.9,1,259.5,1
2025.05.23D10:31:21.842662371,IBM,257.9,1,259.4,1
2025.05.23D10:31:21.861677553,IBM,257.9,1,259.2,1
2025.05.23D10:31:23.936704028,IBM,257.9,1,260.95,1
2025.05.23D10:31:23.936719063,IBM,257.9,1,259.4,1
2025.05.23D10:31:23.938042191,IBM,257.4,1,259.4,1
2025.05.23D10:31:23.938057224,IBM,257.8,1,259.4,1
2025.05.23D10:31:23.988487013,IBM,257.9,1,259.4,1
2025.05.23D10:31:24.074581612,IBM,257.9,1,259.2,1
2025.05.23D10:31:30.752151217,IBM,257.4,1,259.2,1
2025.05.23D10:31:30.752166157,IBM,257.8,1,259.2,1
2025.05.23D10:31:30.756080465,IBM,257.8,1,261.46,1
2025.05.23D10:31:30.756090510,IBM,257.8,1,259.4,1
2025.05.23D10:31:30.808805812,IBM,257.9,1,259.4,1
2025.05.23D10:31:30.866883860,IBM,257.9,1,259.3,1
2025.05.23D10:31:30.895306359,IBM,257.9,1,259.2,1
2025.05.23D10:31:32.578421450,IBM,257.9,1,261.36,1
2025.05.23D10:31:32.578436398,IBM,257.9,1,259.4,1
2025.05.23D10:31:32.632640231,IBM,257.9,1,259.3,1
2025.05.23D10:31:32.721997488,IBM,257.9,1,259.2,1
2025.05.23D10:31:43.405662512,IBM,257.4,1,259.2,1
2025.05.23D10:31:43.405672556,IBM,257.8,1,259.2,1
2025.05.23D10:31:43.689426924,IBM,257.8,1,259.1,1
2025.05.23D10:31:43.766810857,IBM,257.4,1,259.1,1
2025.05.23D10:31:43.766820854,IBM,257.7,1,259.1,1
2025.05.23D10:31:49.507172972,IBM,257.8,1,259.1,1
2025.05.23D10:31:56.684394925,IBM,257.8,1,261.36,1
2025.05.23D10:31:56.684409974,IBM,257.8,1,259.3,1
2025.05.23D10:31:56.738698968,IBM,257.9,1,259.3,1
2025.05.23D10:31:56.738713985,IBM,257.9,1,259.2,1
2025.05.23D10:31:57.640386875,IBM,257.4,1,259.2,1
2025.05.23D10:31:57.640396860,IBM,257.8,1,259.2,1
2025.05.23D10:31:57.795440337,IBM,257.8,1,259.1,1
2025.05.23D10:32:10.706599224,IBM,257.8,1,261.26,1
2025.05.23D10:32:10.706609294,IBM,257.8,1,259.4,1
2025.05.23D10:32:10.756167086,IBM,257.8,1,263.77,3
2025.05.23D10:32:10.756177056,IBM,257.8,1,259.8,1
2025.05.23D10:32:10.874458268,IBM,257.8,1,259.7,1
2025.05.23D10:32:10.893463361,IBM,257.8,1,259.4,1
2025.05.23D10:32:23.011366965,IBM,257.9,1,259.4,1
2025.05.23D10:32:23.088936302,IBM,257.4,1,259.4,1
2025.05.23D10:32:23.149605525,IBM,257.7,1,259.4,1
2025.05.23D10:32:23.243724174,IBM,257.9,1,259.4,1
2025.05.23D10:32:23.243734392,IBM,257.9,1,259.2,1
2025.05.23D10:32:23.316291698,IBM,257.9,1,263.77,3
2025.05.23D10:32:23.316301674,IBM,257.9,1,259.4,1
2025.05.23D10:32:25.428150469,IBM,257.9,1,259.2,1
2025.05.23D10:32:30.318748144,IBM,257.9,1,261.46,1
2025.05.23D10:32:30.318758133,IBM,257.9,1,259.4,1
2025.05.23D10:32:30.319094009,IBM,257.4,1,259.4,1
2025.05.23D10:32:30.319103951,IBM,257.8,1,259.4,1
2025.05.23D10:32:31.251810649,IBM,257.8,1,261.46,1
2025.05.23D10:32:31.251825624,IBM,257.8,1,259.7,1
2025.05.23D10:32:31.308149516,IBM,257.8,1,259.5,1
2025.05.23D10:32:31.386184945,IBM,257.8,1,259.4,1
2025.05.23D10:32:32.430416714,IBM,257.9,1,259.4,1
2025.05.23D10:33:05.688345213,IBM,257.9,1,259.3,1
2025.05.23D10:33:05.761233442,IBM,257.4,1,259.3,1
2025.05.23D10:33:05.761238451,IBM,257.8,1,259.3,1
2025.05.23D10:33:05.788032130,IBM,257.8,1,261.46,1
2025.05.23D10:33:05.788047086,IBM,257.8,1,259.5,1
2025.05.23D10:33:05.940023271,IBM,257.8,1,259.3,1
2025.05.23D10:33:07.813701183,IBM,257.8,1,259.2,1
2025.05.23D10:33:07.865719862,IBM,257.8,1,259.1,1
2025.05.23D10:33:09.022679385,IBM,257.4,1,259.1,1
2025.05.23D10:33:09.077965696,IBM,257.7,1,259.1,1
2025.05.23D10:33:53.164358413,IBM,257.4,1,259.1,1
2025.05.23D10:33:53.164368452,IBM,257.5,1,259.1,1
2025.05.23D10:33:53.219359176,IBM,257.7,1,259.1,1
2025.05.23D10:33:55.308920138,IBM,257.8,1,259.1,1
2025.05.23D10:34:08.912339126,IBM,257.8,1,259,1
2025.05.23D10:34:21.207769657,IBM,257.8,1,261.06,1
2025.05.23D10:34:21.207774777,IBM,257.8,1,259.2,1
2025.05.23D10:34:23.207597348,IBM,257.8,1,261.06,1
2025.05.23D10:34:23.207602383,IBM,257.8,1,259.4,1
2025.05.23D10:34:23.207817903,IBM,257.4,1,259.4,1
2025.05.23D10:34:23.207827917,IBM,257.7,1,259.4,1
2025.05.23D10:34:23.268136228,IBM,257.8,1,259.4,1
2025.05.23D10:34:23.364169505,IBM,257.8,1,259.2,1
2025.05.23D10:34:23.942589176,IBM,257.9,1,259.2,1
2025.05.23D10:34:23.942604211,IBM,257.9,1,259.1,1
2025.05.23D10:34:39.483552655,IBM,257.4,1,259.1,1
2025.05.23D10:34:39.484409735,IBM,257.4,1,261.06,1
2025.05.23D10:34:39.484424779,IBM,257.4,1,259.2,1
2025.05.23D10:34:39.643442609,IBM,257.8,1,259.2,1
2025.05.23D10:34:41.483119790,IBM,257.8,1,261.26,1
2025.05.23D10:34:41.483129809,IBM,257.8,1,259.4,1
2025.05.23D10:34:41.485034343,IBM,257.4,1,259.4,1
2025.05.23D10:34:41.485049327,IBM,257.7,1,259.4,1
2025.05.23D10:34:41.638619292,IBM,257.9,1,259.4,1
2025.05.23D10:34:41.638629281,IBM,257.9,1,259.1,1
2025.05.23D10:34:46.307991247,IBM,257.9,1,259,1
2025.05.23D10:34:47.136906126,IBM,257.9,1,258.83,1
2025.05.23D10:34:47.136966237,IBM,257.9,1,259,1
2025.05.23D10:34:49.209271152,IBM,257.9,1,261.46,1
2025.05.23D10:34:49.209276149,IBM,257.9,1,259.4,1
2025.05.23D10:34:49.261670742,IBM,257.9,1,259.2,1
2025.05.23D10:34:51.263087127,IBM,257.9,1,259.1,1
2025.05.23D10:35:03.169132236,IBM,257.4,1,259.1,1
2025.05.23D10:35:03.225015066,IBM,257.6,1,259.1,1
2025.05.23D10:35:03.237033621,IBM,257.6,1,259,1
2025.05.23D10:35:03.321088349,IBM,257.8,1,259,1
2025.05.23D10:35:05.250954827,IBM,257.8,1,261.46,1
2025.05.23D10:35:05.250959776,IBM,257.8,1,259.2,1
2025.05.23D10:35:05.252323077,IBM,257.4,1,259.2,1
2025.05.23D10:35:05.252338111,IBM,257.7,1,259.2,1
2025.05.23D10:35:05.304381771,IBM,257.7,1,259.1,1
2025.05.23D10:35:07.367770430,IBM,257.8,1,259.1,1
2025.05.23D10:35:13.304238650,IBM,257.9,1,259.1,1
2025.05.23D10:35:14.941695071,IBM,257.9,1,259,1
2025.05.23D10:35:18.249576435,IBM,257.4,1,259,1
2025.05.23D10:35:18.249581413,IBM,257.7,1,259,1
2025.05.23D10:35:18.666261600,IBM,257.4,1,259,1
2025.05.23D10:35:36.806813242,IBM,257.4,1,261.46,1
2025.05.23D10:35:36.806823340,IBM,257.4,1,259.1,1
2025.05.23D10:35:36.812822560,IBM,257.4,1,261.46,1
2025.05.23D10:35:36.812832598,IBM,257.4,1,259.3,1
2025.05.23D10:35:36.924878908,IBM,257.4,1,259.2,1
2025.05.23D10:35:36.953717368,IBM,257.4,1,259.1,1
2025.05.23D10:35:36.963726200,IBM,257.6,1,259.1,1
2025.05.23D10:35:37.811821781,IBM,257.6,1,261.26,1
2025.05.23D10:35:37.811826808,IBM,257.6,1,259.2,1
2025.05.23D10:35:37.950636643,IBM,257.6,1,259.1,1
2025.05.23D10:35:39.812987563,IBM,257.6,1,261.26,1
2025.05.23D10:35:39.812992625,IBM,257.6,1,259.2,1
2025.05.23D10:35:39.952068151,IBM,257.6,1,259.1,1
2025.05.23D10:35:50.449871409,IBM,257.7,1,259.1,1
2025.05.23D10:36:43.084429330,IBM,257.7,1,261.26,1
2025.05.23D10:36:43.084439379,IBM,257.7,1,259.3,1
2025.05.23D10:36:43.095209945,IBM,257.7,1,263.77,3
2025.05.23D10:36:43.095219907,IBM,257.7,1,259.5,1
2025.05.23D10:36:43.210268323,IBM,257.7,1,259.4,1
2025.05.23D10:36:43.237568232,IBM,257.8,1,259.4,1
2025.05.23D10:36:43.237578239,IBM,257.8,1,259.2,1
2025.05.23D10:36:44.861056464,IBM,257.4,1,259.2,1
2025.05.23D10:36:44.961264561,IBM,257.7,1,259.2,1
2025.05.23D10:36:44.961314710,IBM,257.7,1,259.1,1
2025.05.23D10:37:11.303548034,IBM,257.7,1,259.09,1
2025.05.23D10:37:11.303628193,IBM,257.7,1,259.1,1
2025.05.23D10:37:11.375067963,IBM,257.4,1,259.1,1
2025.05.23D10:37:11.375859895,IBM,257.4,1,261.56,1
2025.05.23D10:37:11.375874866,IBM,257.4,1,259.5,1
2025.05.23D10:37:11.476153167,IBM,257.7,1,259.5,1
2025.05.23D10:37:11.477115661,IBM,257.7,1,259.4,1
2025.05.23D10:37:11.536852447,IBM,257.7,1,259,1
2025.05.23D10:37:15.771185643,IBM,257.8,1,259,1
2025.05.23D10:37:24.336416159,IBM,257.4,1,259,1
2025.05.23D10:37:24.488422317,IBM,257.8,1,259,1
2025.05.23D10:37:25.338201908,IBM,257.4,1,259,1
2025.05.23D10:37:26.508217535,IBM,257.7,1,259,1
2025.05.23D10:38:07.055749835,IBM,257.7,1,258.82,1
2025.05.23D10:38:07.055830094,IBM,257.7,1,259,1
2025.05.23D10:38:07.127214655,IBM,257.4,1,259,1
2025.05.23D10:38:07.282313371,IBM,257.7,1,259,1
2025.05.23D10:38:09.123929945,IBM,257.8,1,259,1
2025.05.23D10:38:09.134003994,IBM,257.8,1,261.06,1
2025.05.23D10:38:09.134018917,IBM,257.8,1,259.2,1
2025.05.23D10:38:11.279918832,IBM,257.8,1,259.1,1
2025.05.23D10:38:19.070568631,IBM,257.4,1,259.1,1
2025.05.23D10:38:19.070578674,IBM,257.7,1,259.1,1
2025.05.23D10:38:30.419229008,IBM,257.4,1,259.1,1
2025.05.23D10:38:30.508531306,IBM,257.4,1,259,1
